word,uses,positives,negatives,pos fraction,neg fraction,rel positivity,rel negativity
bums,1,0,1,0.0,1.0,0.0,1.5951187622575724
biggest,9,0,9,0.0,1.0,0.0,1.5951187622575724
decision,5,0,5,0.0,1.0,0.0,1.5951187622575724
skills,4,0,3,0.0,0.75,0.0,1.1963390716931792
ops,2,1,1,0.5,0.5,3.0977570884468895,0.7975593811287862
pushed,8,0,6,0.0,0.75,0.0,1.1963390716931792
festivities,2,0,2,0.0,1.0,0.0,1.5951187622575724
swing,1,0,1,0.0,1.0,0.0,1.5951187622575724
fairway,1,0,1,0.0,1.0,0.0,1.5951187622575724
overlooking,1,0,1,0.0,1.0,0.0,1.5951187622575724
prices,15,0,14,0.0,0.9333333333333333,0.0,1.488777511440401
hilo,1,0,1,0.0,1.0,0.0,1.5951187622575724
nothin,2,0,2,0.0,1.0,0.0,1.5951187622575724
celebrate,3,1,1,0.3333333333333333,0.3333333333333333,2.065171392297926,0.5317062540858575
slc,12,3,7,0.25,0.5833333333333334,1.5488785442234447,0.9304859446502506
geneva,1,0,1,0.0,1.0,0.0,1.5951187622575724
selected,4,0,2,0.0,0.5,0.0,0.7975593811287862
argueing,1,0,1,0.0,1.0,0.0,1.5951187622575724
focused,1,0,1,0.0,1.0,0.0,1.5951187622575724
wakes,1,0,1,0.0,1.0,0.0,1.5951187622575724
supply,1,0,1,0.0,1.0,0.0,1.5951187622575724
images,1,0,1,0.0,1.0,0.0,1.5951187622575724
astounds,1,0,1,0.0,1.0,0.0,1.5951187622575724
history,7,4,3,0.5714285714285714,0.42857142857142855,3.5402938153678734,0.6836223266818167
pssgrs,1,0,1,0.0,1.0,0.0,1.5951187622575724
psngrs,1,0,1,0.0,1.0,0.0,1.5951187622575724
overall,6,1,4,0.16666666666666666,0.6666666666666666,1.032585696148963,1.063412508171715
contains,2,0,1,0.0,0.5,0.0,0.7975593811287862
skis,4,1,2,0.25,0.5,1.5488785442234447,0.7975593811287862
poles,1,0,0,0.0,0.0,0.0,0.0
relate,15,1,12,0.06666666666666667,0.8,0.41303427845958524,1.276095009806058
log,9,0,8,0.0,0.8888888888888888,0.0,1.4178833442289531
router,1,1,0,1.0,0.0,6.195514176893779,0.0
mite,1,0,1,0.0,1.0,0.0,1.5951187622575724
recently,4,0,1,0.0,0.25,0.0,0.3987796905643931
bites,1,0,1,0.0,1.0,0.0,1.5951187622575724
mites,1,0,1,0.0,1.0,0.0,1.5951187622575724
reopen,1,0,1,0.0,1.0,0.0,1.5951187622575724
growing,1,0,1,0.0,1.0,0.0,1.5951187622575724
backlog,2,0,2,0.0,1.0,0.0,1.5951187622575724
technical,8,0,8,0.0,1.0,0.0,1.5951187622575724
upgrading,3,0,3,0.0,1.0,0.0,1.5951187622575724
unavailable,7,0,6,0.0,0.8571428571428571,0.0,1.3672446533636333
earning,1,0,1,0.0,1.0,0.0,1.5951187622575724
outsourcing,2,1,1,0.5,0.5,3.0977570884468895,0.7975593811287862
fliers,6,0,4,0.0,0.6666666666666666,0.0,1.063412508171715
login,5,1,3,0.2,0.6,1.2391028353787559,0.9570712573545435
username,3,0,2,0.0,0.6666666666666666,0.0,1.063412508171715
incentive,6,1,1,0.16666666666666666,0.16666666666666666,1.032585696148963,0.26585312704292874
orbitz,2,0,1,0.0,0.5,0.0,0.7975593811287862
puj,1,0,1,0.0,1.0,0.0,1.5951187622575724
bahamas,3,0,2,0.0,0.6666666666666666,0.0,1.063412508171715
cruise,4,0,4,0.0,1.0,0.0,1.5951187622575724
existent,3,0,3,0.0,1.0,0.0,1.5951187622575724
errored,1,0,1,0.0,1.0,0.0,1.5951187622575724
horrendous,4,0,4,0.0,1.0,0.0,1.5951187622575724
sms,1,1,0,1.0,0.0,6.195514176893779,0.0
listened,1,0,1,0.0,1.0,0.0,1.5951187622575724
diverged,1,0,1,0.0,1.0,0.0,1.5951187622575724
inefficient,3,0,3,0.0,1.0,0.0,1.5951187622575724
surprised,11,4,5,0.36363636363636365,0.45454545454545453,2.252914246143192,0.7250539828443511
taxies,1,0,0,0.0,0.0,0.0,0.0
liberty,1,0,0,0.0,0.0,0.0,0.0
afraid,2,0,2,0.0,1.0,0.0,1.5951187622575724
bd,1,1,0,1.0,0.0,6.195514176893779,0.0
party,20,5,6,0.25,0.3,1.5488785442234447,0.47853562867727173
flts,6,1,5,0.16666666666666666,0.8333333333333334,1.032585696148963,1.3292656352146437
favor,3,0,3,0.0,1.0,0.0,1.5951187622575724
cramped,3,0,3,0.0,1.0,0.0,1.5951187622575724
cell,11,0,11,0.0,1.0,0.0,1.5951187622575724
conversed,1,0,1,0.0,1.0,0.0,1.5951187622575724
inspected,2,0,2,0.0,1.0,0.0,1.5951187622575724
routine,1,0,1,0.0,1.0,0.0,1.5951187622575724
nyt,1,0,1,0.0,1.0,0.0,1.5951187622575724
contractors,1,0,1,0.0,1.0,0.0,1.5951187622575724
legroom,4,0,3,0.0,0.75,0.0,1.1963390716931792
pita,2,0,2,0.0,1.0,0.0,1.5951187622575724
busy,36,2,31,0.05555555555555555,0.8611111111111112,0.34419523204965435,1.3735744897217985
herman,2,2,0,1.0,0.0,6.195514176893779,0.0
relayed,2,1,1,0.5,0.5,3.0977570884468895,0.7975593811287862
chief,3,2,0,0.6666666666666666,0.0,4.130342784595852,0.0
teach,7,1,5,0.14285714285714285,0.7142857142857143,0.8850734538419683,1.1393705444696947
officer,4,0,3,0.0,0.75,0.0,1.1963390716931792
lh,3,0,2,0.0,0.6666666666666666,0.0,1.063412508171715
coupled,1,0,1,0.0,1.0,0.0,1.5951187622575724
exacerbates,1,0,1,0.0,1.0,0.0,1.5951187622575724
noted,2,0,2,0.0,1.0,0.0,1.5951187622575724
awkward,2,0,2,0.0,1.0,0.0,1.5951187622575724
isnt,6,0,6,0.0,1.0,0.0,1.5951187622575724
generally,1,0,1,0.0,1.0,0.0,1.5951187622575724
unhelpfulness,1,0,1,0.0,1.0,0.0,1.5951187622575724
illogical,1,0,1,0.0,1.0,0.0,1.5951187622575724
tpa,8,3,4,0.375,0.5,2.323317816335167,0.7975593811287862
inches,5,1,2,0.2,0.4,1.2391028353787559,0.638047504903029
curbside,2,0,2,0.0,1.0,0.0,1.5951187622575724
msp,10,1,7,0.1,0.7,0.6195514176893779,1.1165831335803007
hundred,3,0,3,0.0,1.0,0.0,1.5951187622575724
stellar,5,2,3,0.4,0.6,2.4782056707575117,0.9570712573545435
cleanliness,1,1,0,1.0,0.0,6.195514176893779,0.0
smells,2,1,1,0.5,0.5,3.0977570884468895,0.7975593811287862
forgive,4,1,3,0.25,0.75,1.5488785442234447,1.1963390716931792
bgm,1,0,1,0.0,1.0,0.0,1.5951187622575724
decided,9,0,9,0.0,1.0,0.0,1.5951187622575724
typically,2,0,2,0.0,1.0,0.0,1.5951187622575724
expires,6,0,4,0.0,0.6666666666666666,0.0,1.063412508171715
pek,1,0,1,0.0,1.0,0.0,1.5951187622575724
gluten,2,1,1,0.5,0.5,3.0977570884468895,0.7975593811287862
supervisors,2,0,2,0.0,1.0,0.0,1.5951187622575724
rare,2,0,1,0.0,0.5,0.0,0.7975593811287862
complimenting,1,0,0,0.0,0.0,0.0,0.0
gfc,1,1,0,1.0,0.0,6.195514176893779,0.0
push,13,1,11,0.07692307692307693,0.8461538461538461,0.47657801360721375,1.3497158757564074
peace,1,1,0,1.0,0.0,6.195514176893779,0.0
worn,1,0,1,0.0,1.0,0.0,1.5951187622575724
becoming,4,0,1,0.0,0.25,0.0,0.3987796905643931
screenshot,2,0,0,0.0,0.0,0.0,0.0
wedding,8,2,4,0.25,0.5,1.5488785442234447,0.7975593811287862
irreplaceable,1,0,1,0.0,1.0,0.0,1.5951187622575724
repaid,1,0,1,0.0,1.0,0.0,1.5951187622575724
brothers,4,0,4,0.0,1.0,0.0,1.5951187622575724
copa,1,0,1,0.0,1.0,0.0,1.5951187622575724
competing,1,0,1,0.0,1.0,0.0,1.5951187622575724
panamerican,2,0,2,0.0,1.0,0.0,1.5951187622575724
teams,1,0,1,0.0,1.0,0.0,1.5951187622575724
cup,7,4,1,0.5714285714285714,0.14285714285714285,3.5402938153678734,0.22787410889393891
championship,1,0,1,0.0,1.0,0.0,1.5951187622575724
vicky,2,0,2,0.0,1.0,0.0,1.5951187622575724
thomas,4,0,4,0.0,1.0,0.0,1.5951187622575724
mile,6,2,3,0.3333333333333333,0.5,2.065171392297926,0.7975593811287862
rotten,3,0,3,0.0,1.0,0.0,1.5951187622575724
exasperating,1,0,1,0.0,1.0,0.0,1.5951187622575724
undergoing,1,0,1,0.0,1.0,0.0,1.5951187622575724
woman,14,2,11,0.14285714285714285,0.7857142857142857,0.8850734538419683,1.253307598916664
downhill,1,0,1,0.0,1.0,0.0,1.5951187622575724
royal,1,0,1,0.0,1.0,0.0,1.5951187622575724
extension,4,0,2,0.0,0.5,0.0,0.7975593811287862
locations,4,0,2,0.0,0.5,0.0,0.7975593811287862
seemed,4,0,3,0.0,0.75,0.0,1.1963390716931792
standbys,1,0,1,0.0,1.0,0.0,1.5951187622575724
connectin,1,0,1,0.0,1.0,0.0,1.5951187622575724
brian,2,1,0,0.5,0.0,3.0977570884468895,0.0
cheer,3,1,0,0.3333333333333333,0.0,2.065171392297926,0.0
explanations,3,0,3,0.0,1.0,0.0,1.5951187622575724
arguing,2,0,2,0.0,1.0,0.0,1.5951187622575724
mentioning,1,0,1,0.0,1.0,0.0,1.5951187622575724
mortified,1,0,1,0.0,1.0,0.0,1.5951187622575724
acted,1,0,1,0.0,1.0,0.0,1.5951187622575724
lea,1,1,0,1.0,0.0,6.195514176893779,0.0
switching,8,3,4,0.375,0.5,2.323317816335167,0.7975593811287862
sound,6,1,5,0.16666666666666666,0.8333333333333334,1.032585696148963,1.3292656352146437
facts,1,0,1,0.0,1.0,0.0,1.5951187622575724
coshared,1,0,1,0.0,1.0,0.0,1.5951187622575724
luggages,1,0,1,0.0,1.0,0.0,1.5951187622575724
guitar,5,0,5,0.0,1.0,0.0,1.5951187622575724
ignore,4,1,3,0.25,0.75,1.5488785442234447,1.1963390716931792
avoiding,1,0,1,0.0,1.0,0.0,1.5951187622575724
remaining,2,0,1,0.0,0.5,0.0,0.7975593811287862
taxing,2,0,1,0.0,0.5,0.0,0.7975593811287862
underweight,1,0,1,0.0,1.0,0.0,1.5951187622575724
somebody,10,1,9,0.1,0.9,0.6195514176893779,1.4356068860318152
rapid,10,1,5,0.1,0.5,0.6195514176893779,0.7975593811287862
everglades,1,1,0,1.0,0.0,6.195514176893779,0.0
faint,1,1,0,1.0,0.0,6.195514176893779,0.0
sunburn,1,1,0,1.0,0.0,6.195514176893779,0.0
relationship,4,1,2,0.25,0.5,1.5488785442234447,0.7975593811287862
saddening,1,0,0,0.0,0.0,0.0,0.0
john,5,2,2,0.4,0.4,2.4782056707575117,0.638047504903029
wayne,2,0,2,0.0,1.0,0.0,1.5951187622575724
straighten,1,0,1,0.0,1.0,0.0,1.5951187622575724
alliance,7,2,4,0.2857142857142857,0.5714285714285714,1.7701469076839367,0.9114964355757557
verify,3,0,2,0.0,0.6666666666666666,0.0,1.063412508171715
wheelchair,10,0,6,0.0,0.6,0.0,0.9570712573545435
dildo,1,0,0,0.0,0.0,0.0,0.0
terrific,1,1,0,1.0,0.0,6.195514176893779,0.0
clearly,19,1,18,0.05263157894736842,0.9473684210526315,0.3260796935207252,1.5111651431913844
misinformation,1,0,1,0.0,1.0,0.0,1.5951187622575724
damages,2,0,2,0.0,1.0,0.0,1.5951187622575724
fc,4,3,1,0.75,0.25,4.646635632670334,0.3987796905643931
ravioli,1,0,1,0.0,1.0,0.0,1.5951187622575724
improved,2,2,0,1.0,0.0,6.195514176893779,0.0
attendents,1,1,0,1.0,0.0,6.195514176893779,0.0
furious,1,0,1,0.0,1.0,0.0,1.5951187622575724
bankrupt,3,0,3,0.0,1.0,0.0,1.5951187622575724
marcus,1,0,1,0.0,1.0,0.0,1.5951187622575724
listed,10,0,6,0.0,0.6,0.0,0.9570712573545435
unsmiling,1,0,1,0.0,1.0,0.0,1.5951187622575724
breezy,1,0,1,0.0,1.0,0.0,1.5951187622575724
department,14,1,10,0.07142857142857142,0.7142857142857143,0.44253672692098417,1.1393705444696947
recognition,2,2,0,1.0,0.0,6.195514176893779,0.0
type,13,3,7,0.23076923076923078,0.5384615384615384,1.4297340408216412,0.8589101027540774
pound,2,1,1,0.5,0.5,3.0977570884468895,0.7975593811287862
dtv,1,0,1,0.0,1.0,0.0,1.5951187622575724
flipped,2,1,1,0.5,0.5,3.0977570884468895,0.7975593811287862
google,4,0,2,0.0,0.5,0.0,0.7975593811287862
opaque,1,0,1,0.0,1.0,0.0,1.5951187622575724
basic,6,1,5,0.16666666666666666,0.8333333333333334,1.032585696148963,1.3292656352146437
bye,1,0,1,0.0,1.0,0.0,1.5951187622575724
swiss,2,0,0,0.0,0.0,0.0,0.0
behaves,1,0,1,0.0,1.0,0.0,1.5951187622575724
disgraceful,3,0,3,0.0,1.0,0.0,1.5951187622575724
amy,1,0,1,0.0,1.0,0.0,1.5951187622575724
lloyd,1,0,1,0.0,1.0,0.0,1.5951187622575724
zurich,2,0,2,0.0,1.0,0.0,1.5951187622575724
golf,10,0,5,0.0,0.5,0.0,0.7975593811287862
cart,4,0,4,0.0,1.0,0.0,1.5951187622575724
meet,9,1,5,0.1111111111111111,0.5555555555555556,0.6883904640993087,0.8861770901430959
former,3,1,2,0.3333333333333333,0.6666666666666666,2.065171392297926,1.063412508171715
responsible,7,0,6,0.0,0.8571428571428571,0.0,1.3672446533636333
pia,2,0,2,0.0,1.0,0.0,1.5951187622575724
saved,7,4,3,0.5714285714285714,0.42857142857142855,3.5402938153678734,0.6836223266818167
cpus,1,0,0,0.0,0.0,0.0,0.0
joking,1,0,1,0.0,1.0,0.0,1.5951187622575724
blowing,3,0,3,0.0,1.0,0.0,1.5951187622575724
proportion,1,0,1,0.0,1.0,0.0,1.5951187622575724
significantly,2,1,1,0.5,0.5,3.0977570884468895,0.7975593811287862
goddamn,1,0,1,0.0,1.0,0.0,1.5951187622575724
resend,1,0,1,0.0,1.0,0.0,1.5951187622575724
historical,2,0,0,0.0,0.0,0.0,0.0
society,1,0,0,0.0,0.0,0.0,0.0
afterall,1,0,0,0.0,0.0,0.0,0.0
idiot,3,0,3,0.0,1.0,0.0,1.5951187622575724
armrest,4,0,4,0.0,1.0,0.0,1.5951187622575724
remote,4,0,4,0.0,1.0,0.0,1.5951187622575724
resting,1,0,1,0.0,1.0,0.0,1.5951187622575724
elbows,1,0,1,0.0,1.0,0.0,1.5951187622575724
seatmate,1,0,1,0.0,1.0,0.0,1.5951187622575724
bump,6,1,5,0.16666666666666666,0.8333333333333334,1.032585696148963,1.3292656352146437
alavera,1,1,0,1.0,0.0,6.195514176893779,0.0
wins,2,1,0,0.5,0.0,3.0977570884468895,0.0
marks,5,2,0,0.4,0.0,2.4782056707575117,0.0
turned,19,2,16,0.10526315789473684,0.8421052631578947,0.6521593870414504,1.3432579050590083
soda,1,0,1,0.0,1.0,0.0,1.5951187622575724
tucking,1,0,1,0.0,1.0,0.0,1.5951187622575724
transfers,2,0,2,0.0,1.0,0.0,1.5951187622575724
wpg,1,1,0,1.0,0.0,6.195514176893779,0.0
patient,11,1,10,0.09090909090909091,0.9090909090909091,0.563228561535798,1.4501079656887021
consistently,6,1,5,0.16666666666666666,0.8333333333333334,1.032585696148963,1.3292656352146437
booze,3,1,1,0.3333333333333333,0.3333333333333333,2.065171392297926,0.5317062540858575
bach,1,1,0,1.0,0.0,6.195514176893779,0.0
folder,4,0,2,0.0,0.5,0.0,0.7975593811287862
twelve,4,0,4,0.0,1.0,0.0,1.5951187622575724
puppy,1,1,0,1.0,0.0,6.195514176893779,0.0
beware,2,0,2,0.0,1.0,0.0,1.5951187622575724
maintain,1,0,1,0.0,1.0,0.0,1.5951187622575724
lindsay,1,0,0,0.0,0.0,0.0,0.0
memory,3,2,0,0.6666666666666666,0.0,4.130342784595852,0.0
tight,6,0,3,0.0,0.5,0.0,0.7975593811287862
east,11,3,6,0.2727272727272727,0.5454545454545454,1.689685684607394,0.8700647794132212
base,3,3,0,1.0,0.0,6.195514176893779,0.0
embarrassed,5,0,4,0.0,0.8,0.0,1.276095009806058
nws,1,0,1,0.0,1.0,0.0,1.5951187622575724
warning,5,0,4,0.0,0.8,0.0,1.276095009806058
honululu,1,0,1,0.0,1.0,0.0,1.5951187622575724
beg,2,0,2,0.0,1.0,0.0,1.5951187622575724
lame,5,0,5,0.0,1.0,0.0,1.5951187622575724
volunteers,1,0,1,0.0,1.0,0.0,1.5951187622575724
frontier,3,0,0,0.0,0.0,0.0,0.0
benefits,3,0,1,0.0,0.3333333333333333,0.0,0.5317062540858575
combine,4,0,0,0.0,0.0,0.0,0.0
snacks,8,4,3,0.5,0.375,3.0977570884468895,0.5981695358465896
nashville,24,3,9,0.125,0.375,0.7744392721117224,0.5981695358465896
preemptive,1,0,0,0.0,0.0,0.0,0.0
paws,1,1,0,1.0,0.0,6.195514176893779,0.0
blood,1,0,0,0.0,0.0,0.0,0.0
litter,1,0,1,0.0,1.0,0.0,1.5951187622575724
waiving,1,0,0,0.0,0.0,0.0,0.0
harsh,3,0,3,0.0,1.0,0.0,1.5951187622575724
resell,1,0,1,0.0,1.0,0.0,1.5951187622575724
conveyer,2,0,2,0.0,1.0,0.0,1.5951187622575724
belt,5,0,5,0.0,1.0,0.0,1.5951187622575724
automated,39,0,39,0.0,1.0,0.0,1.5951187622575724
therefore,3,0,3,0.0,1.0,0.0,1.5951187622575724
wheels,8,2,4,0.25,0.5,1.5488785442234447,0.7975593811287862
randomly,2,0,2,0.0,1.0,0.0,1.5951187622575724
entitled,3,0,3,0.0,1.0,0.0,1.5951187622575724
transport,3,0,3,0.0,1.0,0.0,1.5951187622575724
reeks,3,0,3,0.0,1.0,0.0,1.5951187622575724
indicated,3,0,2,0.0,0.6666666666666666,0.0,1.063412508171715
cleaned,6,0,6,0.0,1.0,0.0,1.5951187622575724
grossed,1,0,1,0.0,1.0,0.0,1.5951187622575724
vomit,2,0,2,0.0,1.0,0.0,1.5951187622575724
ed,1,0,0,0.0,0.0,0.0,0.0
num,2,0,1,0.0,0.5,0.0,0.7975593811287862
approach,7,1,3,0.14285714285714285,0.42857142857142855,0.8850734538419683,0.6836223266818167
partly,2,0,2,0.0,1.0,0.0,1.5951187622575724
glitch,3,0,2,0.0,0.6666666666666666,0.0,1.063412508171715
certificate,6,1,2,0.16666666666666666,0.3333333333333333,1.032585696148963,0.5317062540858575
inconveniences,1,0,1,0.0,1.0,0.0,1.5951187622575724
reminding,3,0,2,0.0,0.6666666666666666,0.0,1.063412508171715
easier,9,2,5,0.2222222222222222,0.5555555555555556,1.3767809281986174,0.8861770901430959
visa,3,0,3,0.0,1.0,0.0,1.5951187622575724
expiring,2,1,1,0.5,0.5,3.0977570884468895,0.7975593811287862
june,6,0,2,0.0,0.3333333333333333,0.0,0.5317062540858575
followback,2,0,0,0.0,0.0,0.0,0.0
visibly,1,0,1,0.0,1.0,0.0,1.5951187622575724
reassign,2,0,2,0.0,1.0,0.0,1.5951187622575724
mainline,1,0,1,0.0,1.0,0.0,1.5951187622575724
sato,1,0,1,0.0,1.0,0.0,1.5951187622575724
unnerving,1,0,1,0.0,1.0,0.0,1.5951187622575724
deicing,2,1,1,0.5,0.5,3.0977570884468895,0.7975593811287862
refreshes,1,0,1,0.0,1.0,0.0,1.5951187622575724
browser,2,0,1,0.0,0.5,0.0,0.7975593811287862
voted,1,0,1,0.0,1.0,0.0,1.5951187622575724
jedediah,1,0,1,0.0,1.0,0.0,1.5951187622575724
teeming,1,1,0,1.0,0.0,6.195514176893779,0.0
path,2,0,0,0.0,0.0,0.0,0.0
railed,1,0,0,0.0,0.0,0.0,0.0
everybody,2,0,1,0.0,0.5,0.0,0.7975593811287862
although,11,5,5,0.45454545454545453,0.45454545454545453,2.81614280767899,0.7250539828443511
turning,7,2,4,0.2857142857142857,0.5714285714285714,1.7701469076839367,0.9114964355757557
ref,3,0,3,0.0,1.0,0.0,1.5951187622575724
recording,5,0,5,0.0,1.0,0.0,1.5951187622575724
repeat,5,0,5,0.0,1.0,0.0,1.5951187622575724
sir,1,0,1,0.0,1.0,0.0,1.5951187622575724
lying,3,0,3,0.0,1.0,0.0,1.5951187622575724
splitting,1,0,1,0.0,1.0,0.0,1.5951187622575724
quadruples,1,0,1,0.0,1.0,0.0,1.5951187622575724
trials,1,0,1,0.0,1.0,0.0,1.5951187622575724
specific,9,0,5,0.0,0.5555555555555556,0.0,0.8861770901430959
transcontinental,1,1,0,1.0,0.0,6.195514176893779,0.0
lavatory,5,0,5,0.0,1.0,0.0,1.5951187622575724
lining,1,0,1,0.0,1.0,0.0,1.5951187622575724
menus,2,0,1,0.0,0.5,0.0,0.7975593811287862
winners,9,0,0,0.0,0.0,0.0,0.0
losers,2,0,0,0.0,0.0,0.0,0.0
sentiment,2,1,1,0.5,0.5,3.0977570884468895,0.7975593811287862
chain,2,0,1,0.0,0.5,0.0,0.7975593811287862
accruing,1,0,1,0.0,1.0,0.0,1.5951187622575724
naming,2,0,0,0.0,0.0,0.0,0.0
familiar,1,0,1,0.0,1.0,0.0,1.5951187622575724
regional,3,0,3,0.0,1.0,0.0,1.5951187622575724
friendliest,3,3,0,1.0,0.0,6.195514176893779,0.0
hkg,1,0,0,0.0,0.0,0.0,0.0
kp,2,0,1,0.0,0.5,0.0,0.7975593811287862
workin,1,0,0,0.0,0.0,0.0,0.0
rolling,2,0,1,0.0,0.5,0.0,0.7975593811287862
narita,1,0,1,0.0,1.0,0.0,1.5951187622575724
motel,2,0,2,0.0,1.0,0.0,1.5951187622575724
gently,1,1,0,1.0,0.0,6.195514176893779,0.0
pile,4,1,3,0.25,0.75,1.5488785442234447,1.1963390716931792
whipped,1,1,0,1.0,0.0,6.195514176893779,0.0
canadaair,1,0,1,0.0,1.0,0.0,1.5951187622575724
jets,4,1,1,0.25,0.25,1.5488785442234447,0.3987796905643931
abuse,1,0,1,0.0,1.0,0.0,1.5951187622575724
overcharge,1,0,1,0.0,1.0,0.0,1.5951187622575724
privilege,1,0,1,0.0,1.0,0.0,1.5951187622575724
tripitpro,1,0,1,0.0,1.0,0.0,1.5951187622575724
accurate,7,0,7,0.0,1.0,0.0,1.5951187622575724
age,6,1,5,0.16666666666666666,0.8333333333333334,1.032585696148963,1.3292656352146437
standbye,1,0,1,0.0,1.0,0.0,1.5951187622575724
potential,2,0,2,0.0,1.0,0.0,1.5951187622575724
transparency,1,0,1,0.0,1.0,0.0,1.5951187622575724
sarah,1,0,1,0.0,1.0,0.0,1.5951187622575724
stocker,1,0,1,0.0,1.0,0.0,1.5951187622575724
victim,1,0,1,0.0,1.0,0.0,1.5951187622575724
scam,2,0,2,0.0,1.0,0.0,1.5951187622575724
boiled,1,0,1,0.0,1.0,0.0,1.5951187622575724
directtv,2,0,2,0.0,1.0,0.0,1.5951187622575724
preventative,1,0,1,0.0,1.0,0.0,1.5951187622575724
unresolved,1,0,1,0.0,1.0,0.0,1.5951187622575724
darn,3,0,2,0.0,0.6666666666666666,0.0,1.063412508171715
notifications,4,0,4,0.0,1.0,0.0,1.5951187622575724
narrower,1,0,1,0.0,1.0,0.0,1.5951187622575724
patiently,3,1,1,0.3333333333333333,0.3333333333333333,2.065171392297926,0.5317062540858575
clarifying,3,3,0,1.0,0.0,6.195514176893779,0.0
costs,7,0,7,0.0,1.0,0.0,1.5951187622575724
yyc,1,0,1,0.0,1.0,0.0,1.5951187622575724
companion,40,7,12,0.175,0.3,1.0842149809564112,0.47853562867727173
handshake,1,1,0,1.0,0.0,6.195514176893779,0.0
chocolate,4,3,0,0.75,0.0,4.646635632670334,0.0
thousand,3,0,1,0.0,0.3333333333333333,0.0,0.5317062540858575
fans,5,0,0,0.0,0.0,0.0,0.0
utmost,1,0,0,0.0,0.0,0.0,0.0
feet,10,1,8,0.1,0.8,0.6195514176893779,1.276095009806058
hurricane,1,1,0,1.0,0.0,6.195514176893779,0.0
checkers,1,0,1,0.0,1.0,0.0,1.5951187622575724
overkill,1,0,1,0.0,1.0,0.0,1.5951187622575724
kathryn,1,0,1,0.0,1.0,0.0,1.5951187622575724
sotelo,1,0,1,0.0,1.0,0.0,1.5951187622575724
arrange,3,0,0,0.0,0.0,0.0,0.0
pbi,6,1,4,0.16666666666666666,0.6666666666666666,1.032585696148963,1.063412508171715
stow,3,0,3,0.0,1.0,0.0,1.5951187622575724
costing,6,0,6,0.0,1.0,0.0,1.5951187622575724
father,9,3,5,0.3333333333333333,0.5555555555555556,2.065171392297926,0.8861770901430959
kit,3,1,2,0.3333333333333333,0.6666666666666666,2.065171392297926,1.063412508171715
pnr,2,0,2,0.0,1.0,0.0,1.5951187622575724
waitlisted,1,0,1,0.0,1.0,0.0,1.5951187622575724
jim,2,1,0,0.5,0.0,3.0977570884468895,0.0
compton,1,0,0,0.0,0.0,0.0,0.0
jeff,4,1,1,0.25,0.25,1.5488785442234447,0.3987796905643931
smisek,2,0,1,0.0,0.5,0.0,0.7975593811287862
insurance,1,0,1,0.0,1.0,0.0,1.5951187622575724
gsa,1,0,1,0.0,1.0,0.0,1.5951187622575724
lifetime,4,0,3,0.0,0.75,0.0,1.1963390716931792
wind,4,1,2,0.25,0.5,1.5488785442234447,0.7975593811287862
chill,2,0,1,0.0,0.5,0.0,0.7975593811287862
ithica,1,0,1,0.0,1.0,0.0,1.5951187622575724
burn,2,0,1,0.0,0.5,0.0,0.7975593811287862
exceptions,3,0,1,0.0,0.3333333333333333,0.0,0.5317062540858575
fo,2,2,0,1.0,0.0,6.195514176893779,0.0
kat,1,0,1,0.0,1.0,0.0,1.5951187622575724
laguardia,7,0,6,0.0,0.8571428571428571,0.0,1.3672446533636333
tray,4,1,2,0.25,0.5,1.5488785442234447,0.7975593811287862
table,4,1,2,0.25,0.5,1.5488785442234447,0.7975593811287862
size,9,0,9,0.0,1.0,0.0,1.5951187622575724
mouse,2,0,2,0.0,1.0,0.0,1.5951187622575724
pad,1,0,1,0.0,1.0,0.0,1.5951187622575724
acts,1,0,1,0.0,1.0,0.0,1.5951187622575724
ticked,2,0,2,0.0,1.0,0.0,1.5951187622575724
amarillo,1,0,1,0.0,1.0,0.0,1.5951187622575724
sucking,1,0,1,0.0,1.0,0.0,1.5951187622575724
fleet,4,1,2,0.25,0.5,1.5488785442234447,0.7975593811287862
rubber,2,0,2,0.0,1.0,0.0,1.5951187622575724
issuing,3,0,0,0.0,0.0,0.0,0.0
breakdown,1,0,0,0.0,0.0,0.0,0.0
intro,1,0,1,0.0,1.0,0.0,1.5951187622575724
suggestions,5,0,3,0.0,0.6,0.0,0.9570712573545435
box,3,0,3,0.0,1.0,0.0,1.5951187622575724
unmissable,1,0,0,0.0,0.0,0.0,0.0
format,1,0,0,0.0,0.0,0.0,0.0
haha,19,11,5,0.5789473684210527,0.2631578947368421,3.5868766287279774,0.41976809533094006
screensand,1,0,1,0.0,1.0,0.0,1.5951187622575724
guilty,1,0,1,0.0,1.0,0.0,1.5951187622575724
rented,4,0,4,0.0,1.0,0.0,1.5951187622575724
charity,4,0,0,0.0,0.0,0.0,0.0
wth,3,0,3,0.0,1.0,0.0,1.5951187622575724
hungry,4,0,3,0.0,0.75,0.0,1.1963390716931792
vegetarian,1,0,1,0.0,1.0,0.0,1.5951187622575724
learned,9,0,9,0.0,1.0,0.0,1.5951187622575724
irene,1,1,0,1.0,0.0,6.195514176893779,0.0
education,2,1,1,0.5,0.5,3.0977570884468895,0.7975593811287862
mysteriously,1,0,1,0.0,1.0,0.0,1.5951187622575724
ended,15,3,11,0.2,0.7333333333333333,1.2391028353787559,1.1697537589888864
